date,state,district,pincode,age_0_5,age_5_17,age_18_greater,total_enrolments
2025-09-23,Odisha,Rayagada,765029,22,1,0,23
2025-09-24,Odisha,Nabarangapur,764074,11,4,0,15
2025-09-24,Odisha,Nabarangapur,764073,18,2,0,20
2025-09-24,Odisha,Mayurbhanj,757038,16,3,0,19
2025-09-24,Odisha,Rayagada,765017,36,1,0,37
2025-09-25,Odisha,Nabarangapur,764073,11,4,0,15
2025-09-25,Odisha,Nabarangapur,764076,10,10,0,20
2025-09-25,Odisha,Bargarh,768029,14,3,0,17
2025-09-25,Odisha,Jagatsinghapur,754139,17,0,0,17
2025-09-25,Odisha,Nabarangapur,764071,8,7,0,15
2025-09-25,Odisha,Rayagada,765017,20,3,0,23
2025-09-25,Odisha,Rayagada,765029,17,0,0,17
2025-09-26,Odisha,Nabarangapur,764072,10,5,0,15
2025-09-26,Odisha,Nabarangapur,764073,16,2,0,18
2025-09-26,Odisha,Koraput,765013,22,0,0,22
2025-09-26,Odisha,Boudh,762015,21,0,0,21
2025-09-26,Odisha,Nabarangapur,764076,12,5,0,17
2025-09-26,Odisha,Rayagada,765015,9,6,0,15
2025-09-26,Odisha,Rayagada,765029,15,0,0,15
2025-10-13,Odisha,Jagatsinghapur,754141,30,0,0,30
2025-10-13,Odisha,Jagatsinghapur,754108,15,0,0,15
2025-10-13,Odisha,Nabarangapur,764073,19,9,0,28
2025-10-13,Odisha,Jagatsinghpur,754141,14,2,0,16
2025-10-15,Odisha,Jagatsinghapur,754141,25,1,0,26
2025-10-15,Odisha,Nabarangapur,764071,8,10,0,18
2025-10-15,Odisha,Kalahandi,766015,13,2,0,15
2025-10-15,Odisha,Kalahandi,766015,13,2,0,15
2025-10-15,Odisha,Nabarangapur,764073,15,1,0,16
2025-10-16,Odisha,Jagatsinghapur,754141,17,0,0,17
2025-10-16,Odisha,Nabarangapur,764071,10,8,0,18
2025-10-17,Odisha,Jagatsinghapur,754141,51,0,0,51
2025-10-17,Odisha,Koraput,764058,16,2,0,18
2025-10-17,Odisha,Nabarangapur,764049,13,6,0,19
2025-10-17,Odisha,Nabarangapur,764071,18,6,0,24
2025-10-17,Odisha,Rayagada,765020,10,6,0,16
2025-10-17,Odisha,Balangir,767033,14,1,0,15
2025-10-17,Odisha,Balangir,767039,10,6,0,16
2025-10-17,Odisha,Bargarh,768032,12,4,0,16
2025-10-17,Odisha,Jagatsinghapur,754102,17,1,0,18
2025-10-17,Odisha,Nabarangapur,764072,24,7,0,31
2025-10-17,Odisha,Nabarangapur,764075,8,7,0,15
2025-10-17,Odisha,Nabarangapur,764076,15,11,0,26
2025-10-17,Odisha,Balangir,767026,12,6,5,23
2025-10-17,Odisha,Bargarh,768029,14,1,0,15
2025-10-17,Odisha,Nabarangapur,764061,13,2,0,15
2025-10-17,Odisha,Nuapada,766105,14,2,0,16
2025-10-17,Odisha,Jagatsinghapur,754104,16,1,0,17
2025-10-18,Odisha,Jagatsinghapur,754141,16,1,0,17
2025-10-18,Odisha,Balangir,767026,7,5,5,17
2025-10-19,Odisha,Nabarangapur,764072,14,5,0,19
2025-10-19,Odisha,Nabarangapur,764075,10,7,0,17
2025-10-19,Odisha,Jagatsinghapur,754141,23,2,0,25
2025-10-19,Odisha,Nabarangapur,764073,20,4,0,24
2025-10-19,Odisha,Jagatsinghapur,754140,15,0,0,15
2025-10-24,Odisha,Jagatsinghapur,754141,18,0,0,18
2025-10-25,Odisha,Balangir,767026,12,4,1,17
2025-10-25,Odisha,Nabarangapur,764071,7,8,0,15
2025-10-25,Odisha,Nabarangapur,764076,10,6,0,16
2025-10-25,Odisha,Nabarangapur,764049,14,4,0,18
2025-10-28,Odisha,Khorda,751024,2,0,36,38
2025-10-30,Odisha,Nabarangapur,764073,16,6,0,22
2025-10-30,Odisha,Balangir,767025,12,6,0,18
2025-10-30,Odisha,Bargarh,768036,49,0,0,49
2025-10-30,Odisha,Nabarangapur,764076,11,7,0,18
2025-10-30,Odisha,Sambalpur,768105,17,1,0,18
2025-10-30,Odisha,Bargarh,768029,16,3,0,19
2025-10-30,Odisha,Kendujhar,758018,11,6,0,17
2025-10-30,Odisha,Bargarh,768032,16,3,0,19
2025-10-30,Odisha,Nabarangapur,764071,17,6,0,23
2025-10-30,Odisha,Nabarangapur,764072,12,5,0,17
2025-10-31,Odisha,Nabarangapur,764076,6,10,0,16
2025-10-31,Odisha,Nabarangapur,764071,15,6,0,21
2025-10-31,Odisha,Bargarh,768036,25,1,0,26
2025-11-02,Odisha,Bargarh,768036,38,2,0,40
2025-11-02,Odisha,Nabarangapur,764073,11,4,0,15
2025-11-02,Odisha,Baleswar,756058,14,2,0,16
2025-11-02,Odisha,Bargarh,768049,15,1,0,16
2025-11-02,Odisha,Rayagada,765017,12,3,0,15
2025-11-02,Odisha,Jagatsinghpur,754141,17,1,0,18
2025-11-02,Odisha,Mayurbhanj,757091,10,5,0,15
2025-11-02,Odisha,Jagatsinghapur,754141,24,2,0,26
2025-11-02,Odisha,Rayagada,765015,8,7,0,15
2025-11-08,Odisha,Malkangiri,764051,16,1,0,17
2025-11-16,Odisha,Kendujhar,758080,17,0,0,17
2025-11-16,Odisha,Bhadrak,756125,15,0,0,15
2025-11-17,Odisha,Khorda,751024,1,1,26,28
2025-11-19,Odisha,Gajapati,761016,15,2,0,17
2025-11-19,Odisha,Nabarangapur,764071,12,5,0,17
2025-11-19,Odisha,Nabarangapur,764076,13,3,0,16
2025-11-25,Odisha,Malkangiri,764047,24,0,0,24
2025-12-15,Odisha,Bargarh,768029,13,2,0,15
2025-12-15,Odisha,Bargarh,768036,22,2,0,24
2025-12-15,Odisha,Kendujhar,758018,18,1,0,19
2025-12-15,Odisha,Koraput,764056,6,2,8,16
2025-12-15,Odisha,Nabarangapur,764073,19,4,0,23
2025-12-15,Odisha,Puri,752011,16,0,0,16
2025-12-15,Odisha,Dhenkanal,759016,12,4,0,16
2025-12-15,Odisha,Dhenkanal,759120,18,0,0,18
2025-12-15,Odisha,Kendujhar,758013,16,1,0,17
2025-12-15,Odisha,Kendujhar,758028,18,1,0,19
2025-12-15,Odisha,Nabarangapur,764059,4,2,22,28
2025-12-15,Odisha,Nabarangapur,764074,14,4,0,18
2025-12-15,Odisha,Kendrapara,754246,22,1,0,23
2025-12-15,Odisha,Kendujhar,758035,10,8,0,18
2025-12-15,Odisha,Nabarangapur,764071,48,4,0,52
2025-12-15,Odisha,Nuapada,766105,18,4,0,22
2025-12-15,Odisha,Sambalpur,768106,17,1,0,18
2025-12-15,Odisha,Angul,759125,17,0,0,17
2025-12-15,Odisha,Balangir,767026,12,6,1,19
2025-12-15,Odisha,Balangir,767033,19,2,0,21
2025-12-15,Odisha,Bargarh,768040,16,1,0,17
2025-12-15,Odisha,Gajapati,761017,11,7,0,18
2025-12-15,Odisha,Ganjam,761008,12,5,0,17
2025-12-15,Odisha,Balangir,767025,11,5,0,16
2025-12-15,Odisha,Kalahandi,766014,17,3,2,22
2025-12-15,Odisha,Kendujhar,758021,14,1,0,15
2025-12-15,Odisha,Nabarangapur,764072,15,4,0,19
2025-12-21,Odisha,Malkangiri,764045,22,0,0,22
2025-12-22,Odisha,Angul,759126,18,0,0,18
2025-12-22,Odisha,Bargarh,768036,18,0,0,18
2025-12-22,Odisha,Dhenkanal,759016,23,0,0,23
2025-12-22,Odisha,Kendujhar,758018,21,0,0,21
2025-12-22,Odisha,Koraput,764058,16,1,0,17
2025-12-22,Odisha,Balangir,767039,25,0,0,25
2025-12-22,Odisha,Bargarh,768028,21,0,0,21
2025-12-22,Odisha,Jagatsinghapur,754141,16,0,0,16
2025-12-22,Odisha,Cuttack,754032,15,0,0,15
2025-12-22,Odisha,Malkangiri,764045,24,0,0,24
2025-12-22,Odisha,Angul,759125,17,0,0,17
2025-12-22,Odisha,Mayurbhanj,757038,17,0,0,17
2025-12-22,Odisha,Puri,752002,19,1,0,20
2025-12-22,Odisha,Balangir,767025,17,0,0,17
2025-12-22,Odisha,Debagarh,768108,16,0,0,16
2025-12-22,Odisha,Kendrapara,754215,15,0,0,15
2025-12-22,Odisha,Sundergarh,770037,15,0,0,15
2025-12-23,Odisha,Kendrapara,754215,16,0,0,16
2025-12-23,Odisha,Malkangiri,764045,29,0,0,29
2025-12-24,Odisha,Balangir,767039,15,1,0,16
2025-12-28,Odisha,Cuttack,754029,14,1,0,15
2025-12-28,Odisha,Kendrapara,754211,14,1,0,15
2025-12-28,Odisha,Kendrapara,754211,14,1,0,15
2025-12-28,Odisha,Rayagada,765015,10,5,0,15
2025-12-29,Odisha,Debagarh,768108,17,0,0,17
2025-12-31,Odisha,Balangir,767040,13,2,0,15
2025-05-01,Kerala,Kollam,691532,34,12,10,56
2025-05-01,Kerala,Malappuram,679325,135,121,10,266
2025-05-01,Kerala,Thiruvananthapuram,695305,32,15,11,58
2025-06-01,Kerala,Ernakulam,686673,70,58,11,139
2025-06-01,Kerala,Thrissur,680307,15,22,10,47
2025-07-01,Kerala,Thiruvananthapuram,695310,10,10,31,51
2025-07-01,Kerala,Kannur,670003,17,38,15,70
2025-07-01,Kerala,Thiruvananthapuram,695005,17,23,10,50
2025-07-01,Kerala,Ernakulam,682006,58,62,16,136
2025-07-01,Kerala,Ernakulam,682030,29,49,10,88
2025-07-01,Kerala,Thiruvananthapuram,695011,27,34,18,79
2025-09-01,Kerala,Kozhikode,673573,6,4,0,10
2025-09-01,Kerala,Malappuram,676123,7,3,0,10
2025-09-02,Kerala,Malappuram,673638,8,2,0,10
2025-09-02,Kerala,Malappuram,676503,9,1,0,10
2025-09-02,Kerala,Malappuram,673639,13,4,0,17
2025-09-02,Kerala,Kasaragod,671321,10,2,0,12
2025-09-04,Kerala,Malappuram,673638,7,3,0,10
2025-09-08,Kerala,Malappuram,676552,8,2,0,10
2025-09-09,Kerala,Malappuram,673639,8,5,0,13
2025-09-09,Kerala,Malappuram,673641,8,2,0,10
2025-09-09,Kerala,Malappuram,676551,5,5,0,10
2025-09-10,Kerala,Malappuram,673638,9,1,0,10
2025-09-11,Kerala,Kannur,670702,7,4,0,11
2025-09-13,Kerala,Malappuram,673639,5,6,0,11
2025-09-13,Kerala,Kottayam,686013,11,2,0,13
2025-09-18,Kerala,Thrissur,680504,12,0,0,12
2025-09-18,Kerala,Thrissur,680301,13,0,0,13
2025-09-25,Kerala,Malappuram,676551,8,3,0,11
2025-09-25,Kerala,Kottayam,686008,14,0,0,14
2025-10-13,Kerala,Malappuram,676123,8,3,0,11
2025-10-13,Kerala,Malappuram,676552,7,3,2,12
2025-10-17,Kerala,Palakkad,678501,11,1,0,12
2025-10-17,Kerala,Malappuram,673638,6,3,1,10
2025-10-17,Kerala,Malappuram,676503,7,4,0,11
2025-10-19,Kerala,Kottayam,686141,9,1,0,10
2025-10-19,Kerala,Malappuram,676552,4,4,3,11
2025-10-24,Kerala,Malappuram,673639,9,2,0,11
2025-10-24,Kerala,Malappuram,676123,10,1,0,11
2025-10-24,Kerala,Malappuram,676503,8,5,0,13
2025-10-25,Kerala,Malappuram,673638,7,3,0,10
2025-10-25,Kerala,Malappuram,673639,5,5,0,10
2025-12-31,Kerala,Kasaragod,671323,5,6,0,11
2025-12-31,Kerala,Malappuram,676103,6,4,0,10
2025-12-31,Kerala,Malappuram,676123,12,10,0,22
2025-12-31,Kerala,Malappuram,676304,4,6,0,10
2025-12-31,Kerala,Malappuram,676503,6,6,0,12
2025-12-31,Kerala,Malappuram,676552,3,13,0,16
2025-12-31,Kerala,Palakkad,678583,6,10,0,16
2025-12-31,Kerala,Kollam,691583,7,5,0,12
2025-10-30,Kerala,Kannur,670593,7,3,0,10
2025-10-30,Kerala,Kasaragod,671541,8,4,0,12
2025-10-30,Kerala,Malappuram,676122,9,1,0,10
2025-10-30,Kerala,Malappuram,676123,6,4,0,10
2025-10-30,Kerala,Malappuram,679322,7,4,0,11
2025-10-30,Kerala,Wayanad,670645,9,2,0,11
2025-10-30,Kerala,Thiruvananthapuram,695584,12,4,0,16
2025-10-30,Kerala,Thrissur,680683,14,1,0,15
2025-10-30,Kerala,Malappuram,673639,9,6,0,15
2025-10-30,Kerala,Malappuram,679357,8,9,0,17
2025-10-30,Kerala,Thiruvananthapuram,695584,12,4,0,16
2025-10-30,Kerala,Thrissur,680683,14,1,0,15
2025-10-30,Kerala,Kasaragod,671314,9,3,0,12
2025-10-30,Kerala,Kozhikode,673572,8,2,0,10
2025-10-30,Kerala,Malappuram,673638,10,5,0,15
2025-10-30,Kerala,Malappuram,673642,4,6,0,10
2025-10-30,Kerala,Malappuram,676307,6,9,0,15
2025-10-30,Kerala,Malappuram,676501,6,6,0,12
2025-10-30,Kerala,Ernakulam,682006,12,1,0,13
2025-10-30,Kerala,Kasaragod,671321,11,3,0,14
2025-10-30,Kerala,Malappuram,673641,8,4,0,12
2025-10-30,Kerala,Malappuram,676306,9,2,0,11
2025-10-30,Kerala,Malappuram,676503,10,4,0,14
2025-10-30,Kerala,Malappuram,676521,10,4,0,14
2025-10-30,Kerala,Malappuram,679571,7,2,1,10
2025-10-30,Kerala,Kannur,670307,14,1,0,15
2025-10-30,Kerala,Kannur,670702,9,1,0,10
2025-10-30,Kerala,Malappuram,676304,12,4,0,16
2025-10-30,Kerala,Malappuram,676508,11,4,0,15
2025-10-30,Kerala,Palakkad,678583,7,7,0,14
2025-10-30,Kerala,Palakkad,678601,9,2,0,11
2025-10-31,Kerala,Malappuram,676508,22,5,0,27
2025-10-31,Kerala,Kasaragod,671323,7,1,2,10
2025-10-31,Kerala,Palakkad,678583,6,4,0,10
2025-11-02,Kerala,Kasaragod,671321,11,2,0,13
2025-11-02,Kerala,Kasaragod,671323,9,1,0,10
2025-11-02,Kerala,Malappuram,676304,9,5,0,14
2025-11-02,Kerala,Thrissur,680683,10,0,0,10
2025-11-02,Kerala,Malappuram,676552,6,2,2,10
2025-11-02,Kerala,Kozhikode,673571,6,4,0,10
2025-11-02,Kerala,Malappuram,673639,13,5,0,18
2025-11-02,Kerala,Malappuram,673638,9,1,0,10
2025-11-02,Kerala,Malappuram,673641,7,5,0,12
2025-11-02,Kerala,Malappuram,676307,8,5,0,13
2025-11-02,Kerala,Malappuram,676521,6,6,0,12
2025-11-02,Kerala,Malappuram,676551,10,0,0,10
2025-11-02,Kerala,Malappuram,676123,11,3,0,14
2025-11-05,Kerala,Kannur,670702,7,4,0,11
2025-11-05,Kerala,Malappuram,673638,9,4,0,13
2025-11-05,Kerala,Malappuram,676503,9,2,0,11
2025-11-05,Kerala,Malappuram,676519,9,2,0,11
2025-11-05,Kerala,Kannur,670643,10,0,0,10
2025-11-05,Kerala,Malappuram,676301,6,4,0,10
2025-11-05,Kerala,Malappuram,679325,5,5,0,10
2025-11-05,Kerala,Malappuram,673639,6,3,1,10
2025-11-05,Kerala,Malappuram,679326,8,2,0,10
2025-11-05,Kerala,Wayanad,670721,14,0,0,14
2025-11-05,Kerala,Malappuram,676102,5,1,4,10
2025-11-05,Kerala,Malappuram,676304,8,3,0,11
2025-11-06,Kerala,Malappuram,676552,6,4,0,10
2025-11-08,Kerala,Thiruvananthapuram,695020,8,4,0,12
2025-11-09,Kerala,Thiruvananthapuram,695020,11,2,0,13
2025-11-10,Kerala,Malappuram,673638,8,3,0,11
2025-11-10,Kerala,Kannur,670702,8,2,1,11
2025-11-10,Kerala,Malappuram,676552,6,5,0,11
2025-11-12,Kerala,Malappuram,673638,7,3,0,10
2025-11-12,Kerala,Wayanad,673579,10,0,0,10
2025-11-13,Kerala,Ernakulam,682001,1,1,9,11
2025-11-13,Kerala,Wayanad,673579,11,0,0,11
2025-11-14,Kerala,Wayanad,673579,14,0,0,14
2025-11-15,Kerala,Kannur,670643,9,2,0,11
2025-11-15,Kerala,Kannur,670702,8,2,0,10
2025-11-15,Kerala,Kasaragod,671124,9,2,1,12
2025-11-15,Kerala,Malappuram,676307,8,4,0,12
2025-11-15,Kerala,Malappuram,676503,10,1,0,11
2025-11-15,Kerala,Malappuram,679321,11,5,0,16
2025-11-15,Kerala,Malappuram,679586,5,5,0,10
2025-11-15,Kerala,Thrissur,680584,9,1,1,11
2025-11-15,Kerala,Kannur,670643,9,2,0,11
2025-11-15,Kerala,Kannur,670702,8,2,0,10
2025-11-15,Kerala,Kasaragod,671124,9,2,1,12
2025-11-15,Kerala,Ernakulam,682002,13,2,0,15
2025-11-15,Kerala,Ernakulam,683561,9,1,0,10
2025-11-15,Kerala,Ernakulam,686673,10,1,1,12
2025-11-15,Kerala,Ernakulam,686691,8,4,0,12
2025-11-15,Kerala,Kannur,670307,10,0,0,10
2025-11-15,Kerala,Kasaragod,671543,11,3,0,14
2025-11-15,Kerala,Malappuram,673639,19,1,0,20
2025-11-15,Kerala,Malappuram,676123,19,1,0,20
2025-11-15,Kerala,Malappuram,676304,16,4,0,20
2025-11-15,Kerala,Malappuram,679322,10,8,0,18
2025-11-15,Kerala,Thrissur,680567,2,1,8,11
2025-11-15,Kerala,Kasaragod,671314,10,0,0,10
2025-11-15,Kerala,Kasaragod,671321,12,0,0,12
2025-11-15,Kerala,Malappuram,673637,6,4,0,10
2025-11-15,Kerala,Malappuram,676101,5,5,0,10
2025-11-15,Kerala,Malappuram,676122,7,4,0,11
2025-11-15,Kerala,Malappuram,676306,13,3,0,16
2025-11-15,Kerala,Malappuram,676508,12,1,0,13
2025-11-15,Kerala,Malappuram,676552,15,7,0,22
2025-11-15,Kerala,Malappuram,679325,9,2,0,11
2025-11-15,Kerala,Palakkad,678601,7,3,0,10
2025-11-15,Kerala,Kasaragod,671323,11,0,0,11
2025-11-15,Kerala,Kozhikode,673542,11,2,0,13
2025-11-15,Kerala,Kozhikode,673573,8,2,0,10
2025-11-15,Kerala,Malappuram,673638,13,6,0,19
2025-11-15,Kerala,Malappuram,676102,11,2,0,13
2025-11-15,Kerala,Malappuram,676301,9,2,0,11
2025-11-15,Kerala,Malappuram,676551,16,3,0,19
2025-11-15,Kerala,Thrissur,680506,15,1,0,16
2025-11-15,Kerala,Thrissur,680702,11,1,0,12
2025-11-15,Kerala,Wayanad,670645,15,1,0,16
2025-11-15,Kerala,Alappuzha,688535,5,5,0,10
2025-11-15,Kerala,Kasaragod,671541,11,2,1,14
2025-11-15,Kerala,Kozhikode,673572,13,0,0,13
2025-11-15,Kerala,Malappuram,676501,9,1,0,10
2025-11-15,Kerala,Malappuram,676504,7,3,0,10
2025-11-15,Kerala,Malappuram,676517,8,4,0,12
2025-11-15,Kerala,Malappuram,679333,10,0,0,10
2025-11-15,Kerala,Palakkad,678004,12,0,0,12
2025-11-15,Kerala,Palakkad,678583,8,6,0,14
2025-11-15,Kerala,Palakkad,679335,10,0,0,10
2025-11-15,Kerala,Thiruvananthapuram,695008,9,1,0,10
2025-11-15,Kerala,Wayanad,673579,20,0,0,20
2025-11-16,Kerala,Thrissur,680014,15,0,0,15
2025-11-18,Kerala,Malappuram,676304,8,3,0,11
2025-11-18,Kerala,Malappuram,676503,7,4,0,11
2025-11-18,Kerala,Malappuram,676552,10,5,1,16
2025-11-18,Kerala,Malappuram,676551,9,5,1,15
2025-11-18,Kerala,Kozhikode,673614,6,4,0,10
2025-11-18,Kerala,Malappuram,673641,8,2,0,10
2025-11-18,Kerala,Malappuram,676525,9,1,0,10
2025-11-18,Kerala,Kannur,670593,6,5,0,11
2025-11-18,Kerala,Malappuram,673639,9,5,0,14
2025-11-18,Kerala,Malappuram,679571,6,4,1,11
2025-11-19,Kerala,Kasaragod,671314,8,2,0,10
2025-11-19,Kerala,Kasaragod,671321,8,2,0,10
2025-11-19,Kerala,Malappuram,676307,10,1,0,11
2025-11-19,Kerala,Malappuram,676503,9,2,0,11
2025-11-19,Kerala,Malappuram,679324,9,0,1,10
2025-11-19,Kerala,Thiruvananthapuram,695011,2,0,9,11
2025-11-19,Kerala,Thiruvananthapuram,695141,3,2,9,14
2025-11-19,Kerala,Kozhikode,673586,4,3,5,12
2025-11-19,Kerala,Malappuram,673638,8,7,0,15
2025-11-19,Kerala,Malappuram,679325,7,3,1,11
2025-11-19,Kerala,Thiruvananthapuram,695612,2,0,8,10
2025-11-19,Kerala,Thrissur,680006,2,0,8,10
2025-11-19,Kerala,Kasaragod,671123,8,1,2,11
2025-11-19,Kerala,Kasaragod,671323,11,1,0,12
2025-11-19,Kerala,Kozhikode,673019,8,3,1,12
2025-11-19,Kerala,Kozhikode,673631,4,0,9,13
2025-11-19,Kerala,Malappuram,676551,8,2,0,10
2025-11-19,Kerala,Malappuram,676552,8,10,0,18
2025-11-19,Kerala,Thrissur,679562,3,1,6,10
2025-11-19,Kerala,Thrissur,680584,8,0,12,20
2025-11-19,Kerala,Thrissur,680585,0,1,11,12
2025-11-19,Kerala,Thiruvananthapuram,695103,2,0,11,13
2025-11-19,Kerala,Thiruvananthapuram,695305,2,0,9,11
2025-11-19,Kerala,Thrissur,680567,2,0,15,17
2025-11-19,Kerala,Thrissur,680684,5,2,7,14
2025-11-19,Kerala,Kasaragod,671316,8,3,0,11
2025-11-19,Kerala,Kozhikode,673007,1,0,9,10
2025-11-19,Kerala,Kozhikode,673525,6,4,0,10
2025-11-19,Kerala,Kozhikode,673585,4,3,5,12
2025-11-19,Kerala,Malappuram,673639,15,5,0,20
2025-11-19,Kerala,Kannur,670702,7,2,1,10
2025-11-19,Kerala,Kasaragod,671541,3,3,4,10
2025-11-19,Kerala,Malappuram,676102,7,3,0,10
2025-11-19,Kerala,Thrissur,680683,1,0,12,13
2025-11-19,Kerala,Thrissur,680721,2,1,14,17
2025-11-19,Kerala,Wayanad,670645,12,3,0,15
2025-11-25,Kerala,Malappuram,676304,9,1,0,10
2025-11-25,Kerala,Malappuram,676123,7,2,1,10
2025-11-25,Kerala,Malappuram,673638,12,3,2,17
2025-12-15,Kerala,Kasaragod,671323,9,3,0,12
2025-12-15,Kerala,Malappuram,673637,10,1,0,11
2025-12-15,Kerala,Malappuram,676521,12,1,0,13
2025-12-15,Kerala,Malappuram,679332,8,2,0,10
2025-12-15,Kerala,Kasaragod,671321,10,2,0,12
2025-12-15,Kerala,Malappuram,673639,16,3,0,19
2025-12-15,Kerala,Malappuram,676311,8,2,0,10
2025-12-15,Kerala,Malappuram,676317,9,1,0,10
2025-12-15,Kerala,Malappuram,679338,10,2,0,12
2025-12-15,Kerala,Thiruvananthapuram,695541,8,1,1,10
2025-12-15,Kerala,Kasaragod,671531,11,0,0,11
2025-12-15,Kerala,Kasaragod,671541,8,2,0,10
2025-12-15,Kerala,Kozhikode,673585,7,2,1,10
2025-12-15,Kerala,Malappuram,676123,18,2,0,20
2025-12-15,Kerala,Malappuram,676304,14,1,0,15
2025-12-15,Kerala,Malappuram,676503,12,3,0,15
2025-12-15,Kerala,Malappuram,676552,7,6,0,13
2025-12-15,Kerala,Palakkad,679303,11,3,0,14
2025-12-15,Kerala,Malappuram,673638,24,3,0,27
2025-12-15,Kerala,Malappuram,676306,12,4,0,16
2025-12-21,Kerala,Malappuram,673638,11,0,0,11
2025-12-22,Kerala,Kannur,670702,14,0,0,14
2025-12-22,Kerala,Kasaragod,671543,11,0,0,11
2025-12-22,Kerala,Malappuram,673639,27,0,0,27
2025-12-22,Kerala,Malappuram,676102,15,0,0,15
2025-12-22,Kerala,Malappuram,676122,17,0,0,17
2025-12-22,Kerala,Malappuram,676319,10,0,0,10
2025-12-22,Kerala,Malappuram,679321,11,0,0,11
2025-12-22,Kerala,Malappuram,679338,10,0,0,10
2025-12-22,Kerala,Wayanad,670645,11,0,0,11
2025-12-22,Kerala,Kannur,670307,10,0,0,10
2025-12-22,Kerala,Kasaragod,671323,14,0,0,14
2025-12-22,Kerala,Kozhikode,673572,11,0,0,11
2025-12-22,Kerala,Malappuram,673638,40,0,0,40
2025-12-22,Kerala,Malappuram,673642,10,0,0,10
2025-12-22,Kerala,Malappuram,676317,17,0,0,17
2025-12-22,Kerala,Malappuram,676508,24,0,0,24
2025-12-22,Kerala,Malappuram,676525,12,0,0,12
2025-12-22,Kerala,Malappuram,676551,23,0,0,23
2025-12-22,Kerala,Malappuram,679331,11,0,0,11
2025-12-22,Kerala,Palakkad,678687,10,0,0,10
2025-12-22,Kerala,Thiruvananthapuram,695124,13,0,0,13
2025-12-22,Kerala,Kannur,670601,11,0,0,11
2025-12-22,Kerala,Malappuram,673641,17,0,0,17
2025-12-22,Kerala,Malappuram,676123,29,0,0,29
2025-12-22,Kerala,Malappuram,676503,15,0,0,15
2025-12-22,Kerala,Malappuram,676552,16,1,0,17
2025-12-22,Kerala,Palakkad,678601,18,0,0,18
2025-12-22,Kerala,Palakkad,679337,16,0,0,16
2025-12-22,Kerala,Kozhikode,673019,13,0,0,13
2025-12-22,Kerala,Malappuram,673634,12,0,0,12
2025-12-22,Kerala,Malappuram,673636,11,0,0,11
2025-12-22,Kerala,Malappuram,676302,18,0,0,18
2025-12-22,Kerala,Malappuram,676305,13,0,0,13
2025-12-22,Kerala,Malappuram,676519,13,0,0,13
2025-12-22,Kerala,Malappuram,676528,12,0,0,12
2025-12-22,Kerala,Malappuram,679326,12,0,0,12
2025-12-22,Kerala,Kasaragod,671531,12,0,0,12
2025-12-22,Kerala,Kozhikode,673582,11,0,0,11
2025-12-22,Kerala,Malappuram,673637,20,0,0,20
2025-12-22,Kerala,Malappuram,676106,13,0,0,13
2025-12-22,Kerala,Malappuram,676303,13,0,0,13
2025-12-22,Kerala,Malappuram,676304,30,1,0,31
2025-12-22,Kerala,Malappuram,676306,46,0,0,46
2025-12-22,Kerala,Malappuram,676311,13,0,0,13
2025-12-22,Kerala,Malappuram,676504,12,0,0,12
2025-12-22,Kerala,Malappuram,679325,16,0,0,16
2025-12-22,Kerala,Palakkad,679335,14,0,0,14
2025-12-23,Kerala,Malappuram,673637,10,0,0,10
2025-12-23,Kerala,Malappuram,676306,17,0,0,17
2025-12-23,Kerala,Malappuram,676123,13,0,0,13
2025-12-23,Kerala,Malappuram,673638,10,0,0,10
2025-12-29,Kerala,Palakkad,678583,12,0,0,12
2025-12-29,Kerala,Kottayam,686105,18,0,0,18
2025-12-29,Kerala,Kottayam,686105,18,0,0,18
2025-12-29,Kerala,Kottayam,686538,10,0,0,10
2025-12-29,Kerala,Kottayam,686546,12,0,0,12
2025-12-29,Kerala,Malappuram,676503,14,0,0,14
2025-12-31,Kerala,Malappuram,679338,1,10,0,11
2025-12-31,Kerala,Kasaragod,671123,4,6,0,10
2025-12-31,Kerala,Malappuram,673638,6,10,0,16
2025-12-31,Kerala,Malappuram,673639,10,9,0,19
2025-12-31,Kerala,Malappuram,676301,6,4,0,10
2025-12-31,Kerala,Malappuram,676306,8,11,0,19
2025-12-31,Kerala,Malappuram,676307,2,8,0,10
2025-12-31,Kerala,Malappuram,676551,3,8,0,11
2025-07-01,Arunachal Pradesh,West Kameng,790101,43,30,10,83
2025-07-01,Arunachal Pradesh,Longding,792131,46,322,33,401
2025-07-01,Himachal Pradesh,Kullu,175101,57,24,33,114
2025-09-06,Himachal Pradesh,Sirmaur,173022,8,0,0,8
2025-09-06,Himachal Pradesh,Sirmaur,173025,8,0,0,8
2025-09-08,Himachal Pradesh,Sirmaur,173025,10,0,0,10
2025-09-08,Himachal Pradesh,Bilaspur,174001,7,0,0,7
2025-09-08,Himachal Pradesh,Mandi,175032,8,0,0,8
2025-09-08,Himachal Pradesh,Sirmaur,173029,10,0,0,10
2025-09-09,Himachal Pradesh,Sirmaur,173029,7,0,0,7
2025-09-09,Himachal Pradesh,Sirmaur,173027,11,1,0,12
2025-09-09,Himachal Pradesh,Sirmaur,173025,7,0,0,7
2025-09-10,Himachal Pradesh,Chamba,176316,8,0,0,8
2025-09-10,Himachal Pradesh,Mandi,175035,9,0,0,9
2025-09-11,Himachal Pradesh,Sirmaur,173001,8,0,0,8
